Location,Agegroup,Bin_cml,Cml,Bin,PeakMagnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0-0.2),0.26981351981352,[0-0.1),0,1,1,1,1,1,1,1,1,1,1,1,1,0.952525252525253,0.333333333333333,0,0,0,0,0,0,0,0,0,0.00101010101010101,0.0727272727272727,0.684848484848485,0.968686868686869,0.995959595959596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
US National,Overall,[0.2-0.4),0.0114413364413364,[0.1-0.2),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424242424242424,0.455555555555556,0.0434343434343434,0,0,0,0,0,0,0,0,0.0121212121212121,0.280808080808081,0.228282828282828,0.0191919191919192,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.4-0.6),0.00574980574980575,[0.2-0.3),0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505050505050505,0.135353535353535,0.121212121212121,0,0,0,0,0,0,0,0,0.0262626262626263,0.233333333333333,0.0404040404040404,0.00808080808080808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.6-0.8),0.00320512820512821,[0.3-0.4),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0.18989898989899,0.00505050505050505,0,0,0,0,0,0,0.00101010101010101,0.0505050505050505,0.164646464646465,0.0292929292929293,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.8-1),0.00347707847707848,[0.4-0.5),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606060606060606,0.162626262626263,0.00202020202020202,0,0,0,0,0,0,0.00101010101010101,0.0878787878787879,0.0626262626262626,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1-1.2),0.0026029526029526,[0.5-0.6),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171717171717172,0.116161616161616,0.00909090909090909,0,0,0,0,0,0,0.00202020202020202,0.0909090909090909,0.0686868686868687,0.00303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.2-1.4),0.00256410256410256,[0.6-0.7),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101010101010101,0.0838383838383838,0.0141414141414141,0,0,0,0,0,0,0.00606060606060606,0.0787878787878788,0.0373737373737374,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.4-1.6),0.00182595182595183,[0.7-0.8),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606060606060606,0.0888888888888889,0.0262626262626263,0,0,0,0,0,0,0.00303030303030303,0.0898989898989899,0.0181818181818182,0.00101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.6-1.8),0.00151515151515152,[0.8-0.9),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474747474747475,0.0292929292929293,0,0,0,0,0,0,0.00606060606060606,0.0717171717171717,0.0141414141414141,0.00303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.8-2),0.00153457653457653,[0.9-1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303030303030303,0.0222222222222222,0,0,0,0,0,0,0.00707070707070707,0.0626262626262626,0.0101010101010101,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
